,title,text,label
356,"Myanmar junta chief says new elections in two years
https://www.philstar.com/world/2021/08/01/2116855/myanmar-junta-chief-says-new-elections-two-years","Myanmar junta chief says new elections in two years
https://www.philstar.com/world/2021/08/01/2116855/myanmar-junta-chief-says-new-elections-two-years

YANGON, Myanmar — Myanmar's junta chief said Sunday that elections would be held and a state of emergency lifted by August 2023, extending the military's initial timeline given when it deposed Aung San Suu Kyi six months ago.

The country has been in turmoil since the army ousted the civilian leader in February, launching a bloody crackdown on dissent that has killed more than 900 people according to a local monitoring group.

A resurgent virus wave has also amplified havoc, with many hospitals empty of pro-democracy medical staff, and the World Bank has forecast the economy will contract by up to 18 percent.

In a televised address junta leader Min Aung Hlaing said ""we will accomplish the provisions of the state of emergency by August 2023.""

""I pledge to hold multiparty elections without fail,"" he added.",REAL
357,"NCR spike in COVID-19 cases suggest Delta variant community transmission — OCTA
https://www.philstar.com/headlines/2021/08/01/2116853/ncr-spike-covid-19-cases-suggest-delta-variant-community-transmission-octa","NCR spike in COVID-19 cases suggest Delta variant community transmission — OCTA
https://www.philstar.com/headlines/2021/08/01/2116853/ncr-spike-covid-19-cases-suggest-delta-variant-community-transmission-octa

MANILA, Philippines — A pandemic monitor on Sunday flagged a ""serious surge"" in COVID-19 cases in Metro Manila that it added suggests there is now community transmission of the Delta variant in the capital region. 

OCTA Research in its August 1 report noted the 1,740 new infections here yesterday was the highest since May. That was when it was still under modified enhanced community quarantine. 

Related Stories
August 2021 ECQ guidelines: What to expect as Metro Manila goes into lockdown
Metro Manila saw a 40% increase in its seven-day average, or to 1,279. Its reproduction rate — or the number of persons a positive individual can infect — has climbed to 1.52 from 1.29 the previous week. 

""The rapid growth rate suggests the possibility of community transmission of the Delta variant in the NCR,"" the independent panel of experts said.

Health officials have reported 216 infections from the highly transmissible Delta variant to date, along with eight deaths. Still, they maintained there is no community transmission yet. ",REAL
358,"Duterte fully restores key troop pact with United States
https://interaksyon.philstar.com/politics-issues/2021/07/30/197184/duterte-fully-restores-key-troop-pact-with-united-states/","Duterte fully restores key troop pact with United States
https://interaksyon.philstar.com/politics-issues/2021/07/30/197184/duterte-fully-restores-key-troop-pact-with-united-states/

MANILA — President Rodrigo Duterte has restored a crucial pact governing the presence of U.S. troops in the Philippines, the two countries’ defense ministers said on Friday, reversing a decision that had caused increasing concern in Washington and Manila.

The Visiting Forces Agreement (VFA) provides rules for the rotation of thousands of U.S. troops in and out of the Philippines for war drills and exercises. It has assumed additional importance as the United States and its allies contend with an increasingly assertive China.

Defense Secretary Delfin Lorenzana said he was unsure why Duterte had reversed himself but made the decision after meeting U.S. Defense Secretary Lloyd Austin in Manila on Thursday.

Duterte’s decision won’t change much on the ground as the pact had not been terminated but it provides stability for both countries.

“This provides certainty for us going forward, we can do long-range planning and do different types of exercises,” Austin said during a news conference with his Philippine counterpart.

The Philippines is a U.S. t",REAL
359,"Chinese cities test millions as virus cases surge
https://www.philstar.com/world/2021/08/01/2116854/chinese-cities-test-millions-virus-cases-surge","Chinese cities test millions as virus cases surge
https://www.philstar.com/world/2021/08/01/2116854/chinese-cities-test-millions-virus-cases-surge

BEIJING, CHINA — Chinese cities rolled out mass testing of millions of people and imposed fresh travel restrictions as health authorities battled Sunday to contain the country's most widespread coronavirus outbreak in months.

China on Sunday reported 75 new coronavirus cases with 53 local transmissions, with a cluster linked to an eastern airport now reported to have spread to over 20 cities and more than a dozen provinces.

Related Stories
Up to 30,000 active cases in NCR projected by September 30
Millions of Americans risk eviction as virus cases spike
The outbreak is geographically the largest to hit China in several months after the country's successes in largely snuffing out the pandemic within its borders last year.

That record has been thrown into jeopardy after the fast-spreading Delta variant broke out at Nanjing airport in eastern Jiangsu province in July. 

Authorities have now conducted three rounds of testing on the city's 9.2 million residents and placed hundreds of thousands under lockdown, in an effort to curb an outbreak Beijing has blamed on the highly-contagious Delta variant and the peak tourist season.

Officials are now scrambling to track people nationwide who recently traveled from Nanjing or Zhangjiajie, a tourist city in Hunan province which has locked down all 1.5 million residents and shut all tourist attractions.",REAL
360,"An observation: Some ‘untimely’ clapping during Duterte’s final SONA
https://interaksyon.philstar.com/trends-spotlights/2021/07/27/196890/an-observation-some-untimely-clapping-during-dutertes-final-sona/","An observation: Some ‘untimely’ clapping during Duterte’s final SONA
https://interaksyon.philstar.com/trends-spotlights/2021/07/27/196890/an-observation-some-untimely-clapping-during-dutertes-final-sona/

The guests’ intermittent applause during the State of the Nation Address of President Rodrigo Duterte on Monday interrupted and figured into the nearly 3-hour speech repeatedly.

Even Duterte himself noticed the spontaneous clapping of the guests at the Batasang Pambansa hall and went off-script to comment on the applause.

The number of claps has been among the non-speech-related highlights during SONA events yearly.

This time though there were claps even at awkward intervals, such as when Duterte gave trivial details while introducing a topic.

In one instance, clapping punctuated as Duterte cited infrastructure and transportation efforts. He taunted the audience in jest: “Pangatawanan niyo yang palakpak niyo ha.”

When Duterte had trouble reading the teleprompter, he quipped at the audience: “Madali lang pumalakpak, mahirap ‘yung magbasa.”

Guests also applauded after.

Before the end of his address, Duterte again noticed the clapping in bad timing. “Applause went ahead of realization. You have to work on this guys,” he said.

There was applause, too, when Duterte joked about needing to go to the restroom for a pee right before he concluded the lengthiest SONA in the last three decades.",REAL
361,"Millions of Americans risk eviction as virus cases spike
https://www.philstar.com/world/2021/08/01/2116851/millions-americans-risk-eviction-virus-cases-spike","Millions of Americans risk eviction as virus cases spike
https://www.philstar.com/world/2021/08/01/2116851/millions-americans-risk-eviction-virus-cases-spike

WASHINGTON, United States — Millions of Americans could find themselves homeless starting Sunday as a nationwide ban on evictions expires, against a backdrop of surging coronavirus cases and political fingerpointing.

With billions in government funds meant to help renters still untapped, President Joe Biden this week urged Congress to extend the 11-month-old moratorium after a recent Supreme Court ruling meant the White House could not do so.

Related Stories
Biden unveils $1.9 trillion economic plan for US recovery
Biden victory as huge US pandemic relief plan hurdles Congress
But Republicans balked at Democratic efforts to extend the eviction ban through mid-October, and the House of Representatives adjourned for its summer vacation Friday without renewing it.

House Speaker Nancy Pelosi said blocking the measure was ""an act of pure cruelty... leaving children and families out on the streets,"" in a tweet late Saturday.",REAL
362,"Hidilyn Diaz card: Buffet, pares, mattress and other whimsical perks for the champ
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197195/hidilyn-diaz-card-fuffet-pares-mattress-and-other-whimsical-perks-for-the-champ/","Hidilyn Diaz card: Buffet, pares, mattress and other whimsical perks for the champ
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197195/hidilyn-diaz-card-fuffet-pares-mattress-and-other-whimsical-perks-for-the-champ/

After clinching the Philippines’ first-ever gold Olympic medal, Hidilyn Diaz bagged tens of millions worth of cash prizes and incentives. But aside from these are some perks, often for life, including strange offers.

Unlimited food and buffet
Diaz did not have to worry about food for the rest of her life as Vikings Luxury Buffet just gave her lifetime meals.",REAL
363,"A year after the mushroom cloud, Lebanon still bleeds
https://www.philstar.com/world/2021/08/01/2116849/year-after-mushroom-cloud-lebanon-still-bleeds","A year after the mushroom cloud, Lebanon still bleeds
https://www.philstar.com/world/2021/08/01/2116849/year-after-mushroom-cloud-lebanon-still-bleeds

BEIRUT, Lebanon — On August 4, 2020, a fire at the Beirut port ignited one of the largest non-nuclear explosions in history. It disfigured the city, took more than 200 lives and shattered Lebanon's psyche.

The blast was felt as far away as Cyprus, and the destruction is hard to fathom. But if one thing can outweigh what happened to Lebanon that day, it is what hasn't happened since.

Related Stories
Two huge Beirut explosions kill 73, injure thousands
2 Filipinos killed, 8 injured in Lebanon blasts
What we know about the Lebanon explosions
Not one culprit has been put on trial, jailed or even identified. Families of the victims have received no visit, apology or explanation from those at the top.

The reforms demanded by donors who flew to the wounded country's rescue are a dead letter, and a new government promised last September has yet to materialise.

With a tailspinning economy, a health sector ravaged by Covid-19 and a future stunted by an intensifying brain drain, Lebanon was already well on its way to collapse before last August 4.",REAL
364,"Simone Biles withdraws from another Olympic final: USA Gymnastics
https://www.philstar.com/sports/2021/08/01/2116850/simone-biles-withdraws-another-olympic-final-usa-gymnastics","Simone Biles withdraws from another Olympic final: USA Gymnastics
https://www.philstar.com/sports/2021/08/01/2116850/simone-biles-withdraws-another-olympic-final-usa-gymnastics

TOKYO — Gymnastics great Simone Biles has withdrawn from the Olympic floor final, leaving the American with just one more chance of competition at the Tokyo Games, USA Gymnastics said Sunday.

""Simone has withdrawn from the event final for floor and will make a decision on beam later this week. Either way, we're all behind you, Simone,"" USAG tweeted.

Biles, the four-time Olympic champion widely considered to have pushed the sport to new limits, has said she is struggling with the ""twisties"", a condition where gymnasts lose the ability to orientate themselves in mid-air.

The 24-year-old came to Tokyo seeking five gold medals to equal the Olympic all-time gymnastics career record of nine, but dramatically withdrew during her first event, the women's team competition.

Biles then skipped her all-around title defence and on Saturday it was announced she was dropping the vault and uneven bars.

She has documented her struggles with mental health during the Games in regular posts on her social media accounts.",REAL
365,"Djokovic 'not sure' about US Open fitness after Olympics nightmare
https://www.philstar.com/sports/2021/08/01/2116847/djokovic-not-sure-about-us-open-fitness-after-olympics-nightmare","Djokovic 'not sure' about US Open fitness after Olympics nightmare
https://www.philstar.com/sports/2021/08/01/2116847/djokovic-not-sure-about-us-open-fitness-after-olympics-nightmare

TOKYO — World number one Novak Djokovic said he was ""not sure"" about his fitness for the US Open after pulling out of the Tokyo Olympics mixed doubles bronze medal match with a shoulder injury on Saturday.

The 34-year-old Serb could become the first man to complete a calendar Grand Slam since Rod Laver in 1969 when the US Open gets under way on August 30.

The withdrawal in Tokyo came after the 20-time major champion lost his cool on his way to a surprise 6-4, 6-7 (6/8), 6-3 defeat against Pablo Carreno Busta in the Olympics singles bronze-medal match.

He admitted that his exertions in Japan have taken their toll but he still hopes to be fit enough to challenge at Flushing Meadows.

""The consequences physically hopefully will not create a problem for me for the US Open, but that's something that I'm not sure about right now,"" said Djokovic.

""But I'm not regretting for giving it all because at the end of the day, when you play for your country, that's necessary.""

The International Tennis Federation said Djokovic had withdrawn with a ""left shoulder injury"".",REAL
366,"Duterte says he took away their misery. Commuters are saying…
https://interaksyon.philstar.com/trends-spotlights/2021/07/28/197057/duterte-says-he-took-away-their-misery-commuters-are-saying/","Duterte says he took away their misery. Commuters are saying…
https://interaksyon.philstar.com/trends-spotlights/2021/07/28/197057/duterte-says-he-took-away-their-misery-commuters-are-saying/

Commuters are countering President Rodrigo Duterte’s claim in his final State of the Nation Address (SONA) that traveling using public transportation has already improved in the last five years of his administration thanks to increased infrastructure spending.

“Five years ago, the first thing I made sure of was to increase our infrastructure spending to an average of 5% of the country’s GDP. This is significantly higher than the infrastructure spending of the past four administrations,” the president said.

Duterte then cited the improved Metro Rail Transit 3 (MRT-3) with increased train capacity and speed.

“The waiting time between trains had been significantly reduced…10 trains running at only 30 kilometers per hour before. Now, MRT runs 23 trains at 60 kilometers per hour,” he said.

“We have taken away the misery of public commuting,” he added.

Duterte also touted several infrastructure programs in Metro Manila such as the Light Rail Transit Line 2 East Extension Project and the opening of the third stage of the Metro Manila Skyway.

What was not mentioned, however, was that only 11 out of the 119 Infrastructure Flagship Projects worth ₱126 billion of Duterte’s Build, Build, Build Program have been completed to date, according to data from the National Economic and Development Authority.",REAL
367,"Durant leads Team USA to Olympics knockout stage
https://www.philstar.com/sports/2021/08/01/2116846/durant-leads-team-usa-olympics-knockout-stage","Durant leads Team USA to Olympics knockout stage
https://www.philstar.com/sports/2021/08/01/2116846/durant-leads-team-usa-olympics-knockout-stage

SAITAMA, Japan — Kevin Durant and Jayson Tatum turned on the style as the US men's basketball team eventually shook off the Czech Republic to win 119-84 to reach the Olympic knockout phase Saturday.

Boston Celtics star Tatum scored 27 points and Brooklyn Nets forward Durant hit 23 points in a win that sent Gregg Popovich's team into the quarter-finals.

The combative Czechs were just four points behind at half-time in Saitama, but Durant upped the tempo in the second half.

During the game Durant took two records from Carmelo Anthony, becoming both the US Olympic men's all-time points and all-time field goals leader.

Having lost their opening game to France — the first US men's basketball loss at an Olympics since Athens in 2004 — the victory against the Czechs guaranteed that the Americans will avoid any of the three group winners until at least the semi-finals.

They finished second behind France in Group A after the French eased past Iran 79-62 to seal top spot.

The draw for the quarter-final stage will be made on Sunday.",REAL
368,"Paalam a testament to efficient Philippine boxing grassroots program
https://www.philstar.com/sports/2021/08/01/2116845/paalam-testament-efficient-philippine-boxing-grassroots-program","Paalam a testament to efficient Philippine boxing grassroots program
https://www.philstar.com/sports/2021/08/01/2116845/paalam-testament-efficient-philippine-boxing-grassroots-program

TOKYO – Grassroots program produces performers and achievers.

A testament to this is Carlo Paalam who’s shining in the grand arena here with his victories over seasoned rivals that carried him to the quarterfinals of the boxing competition in the XXXII Olympiad.

Another win will guarantee him of a bronze medal.

TRACKER: Team Philippines at the Tokyo Olympics

This young gritty fighter is a product of the “Boxing at the Park” program of Cagayan de Oro Mayor Oscar Moreno absorbed later on by the Association of Boxing Alliances in the Philippines.

Like many boxers before him, Paalam is from humble beginnings, taking boxing in his spare time as a scavenger of recyclable materials.

A big break came when ABAP coach Elmer Pamisa, a two-time SEA Games silver winner during his time as an athlete, spotted the young boy back in 2010.

“Noong nakausap ko sabi ko ‘ano ba ginagawa mo? Nangangalakal coach.’ Nakikita ko siya, nanghinayang ako. Sabi ko ‘mag-boxing ka na lang, baka dyan ka umasenso,’” Pamisa recalled.

A misunderstanding drove Paalam away from the boxing camp in 2012. But no sooner – thanks again to Pamisa – Paalam was reinstated.",REAL
369,"Jinkee Pacquiao confuses foreign country’s flag with the Philippine flag
https://interaksyon.philstar.com/celebrities/2021/07/27/196990/jinkee-pacquiao-confuses-foreign-countrys-flag-with-the-philippine-flag/","Jinkee Pacquiao confuses foreign country’s flag with the Philippine flag
https://interaksyon.philstar.com/celebrities/2021/07/27/196990/jinkee-pacquiao-confuses-foreign-countrys-flag-with-the-philippine-flag/

A popular Filipino celebrity congratulated Hidilyn Diaz on her historic win at the Tokyo Olympics 2020 using the flag of another country.

Jinkee Pacquiao, through her Instagram Stories on Monday, July 27, mistook the flag of Sint Maarten, a small country in the Caribbean Islands with the Philippine flag.

Pacquiao shared videos of her streaming the award ceremony where Diaz received the gold medal and the Philippine national anthem was being played at the event for the first time in decades.

However, she accidentally used the flag of Sint Maarten. It also has blue and red colors as the Philippine flag.",REAL
370,"San Juan locks horns with Iloilo in Wesley So Cup Finals
https://www.philstar.com/sports/2021/08/01/2116844/san-juan-locks-horns-iloilo-wesley-so-cup-finals","San Juan locks horns with Iloilo in Wesley So Cup Finals
https://www.philstar.com/sports/2021/08/01/2116844/san-juan-locks-horns-iloilo-wesley-so-cup-finals

MANILA, Philippines — There’s going to be a new champion in the Professional Chess Association of the Philippines (PCAP) — its second overall.

After a grueling two-month competition in the Wesley So Cup, the second conference of PCAP, it all comes down to the San Juan Predators and the Iloilo Kisela Knights.

San Juan, for their part, reasserted mastery over the All-Filipino Cup champions Laguna Heroes when they went 3-0 against them in the northern division finals, 12-9 in the first set, and 13.5-7.5 in the second set. 

Iloilo in the meantime, upended the top-seeded Cordova Dutchess Dagami Warriors in their southern division finals, 13-8 in the first set, and 15.5-5.5 in the second set.

The Grand Finals between San Juan and Iloilo will pit the two squads who figured in the battle for third place in that last All-Filipino Cup in which the latter won.

During the first set of the San Juan-Laguna finals, the Predators’ NM Narquinden Reyes secured a crucial draw against Laguna’s red-hot import, GM Kiril Shevchenko. San Juan’s import, GM Viktor Moskalenko defeated his Laguna counterpart, GM Banjo Barcenilla while Oliver Barbosa took the crucial one point against the Heroes’ GM John Paul Gomez. This spurred San Juan to lead, 5-2 in blitz.

Come rapid chess, WIM Jan Jodilyn Fronda and IM Ricky de Guzman chalked up huge wins when Reyes and Moskalenko were upended by Shevchenko and Barcenilla. The bottom half of San Juan’s order all forged draws to finish 7-7. But San Juan took the set, 12-9.",REAL
400,"CDC Director Alarmed After Googling ‘Covid Cases’ For First Time in Weeks
https://www.theonion.com/cdc-director-alarmed-after-googling-covid-cases-for-f-1847378739","CDC Director Alarmed After Googling ‘Covid Cases’ For First Time in Weeks
https://www.theonion.com/cdc-director-alarmed-after-googling-covid-cases-for-f-1847378739

ATLANTA—Admitting that she was caught off guard by the resurgent threat, CDC director Rochelle Wolensky expressed alarm Wednesday after Googling “Covid cases” for the first time in weeks. “Holy shit, I haven’t been checking in on the coronavirus because I thought we’d turned a corner, but damn, this looks really bad,” said Wolensky, holding up her phone for the press to show the rapidly escalating graphs of caseloads and deaths displayed on the search engine before asking if anyone else had seen this. “And the more I’m looking at this, does the Johnson & Johnson one have a different effect on the delta variant than the mRNA ones? Jesus, I see why I’ve been avoiding it now. This is just super depressing.” Wolensky added that she would probably ignore hospitalization data for the next month and hope things leveled off before her upcoming vacation to Hawaii.",FAKE
401,"Bored Vaccination Worker Spends Afternoon With No Patients Stabbing Syringe Between Fingers
https://www.theonion.com/bored-vaccination-worker-spends-afternoon-with-no-patie-1847370193","Bored Vaccination Worker Spends Afternoon With No Patients Stabbing Syringe Between Fingers
https://www.theonion.com/bored-vaccination-worker-spends-afternoon-with-no-patie-1847370193

HUNTSVILLE, AL—In an effort to make it through a long day with nothing to do, bored vaccination worker Ray Gately told reporters Thursday he had spent an afternoon with no patients stabbing a syringe back and forth between his splayed-out fingers. “With no vaccine appointments all day, I’ve actually gotten pretty good at putting my outstretched hand on this table and seeing how fast I can slam down a hypodermic needle without piercing my flesh,” said the local 33-year-old, listening to a podcast as he tried, once again, to break his personal record for “the ol’ five-finger fillet” with a syringe full of Moderna’s Covid-19 vaccine. “Almost no one comes in here, so we’re constantly looking for new ways to kill time. When we got tired of using the surplus doses to give each other booster shots, we started playing darts with the syringes. But after a couple months, you get to where you can hit the bull’s-eye every time, and it gets pretty dull. You know what? I’m gonna try this left-handed.” At press time, a yawning Gately was seen putting the finishing touches on a detailed scale model of the Taj Mahal constructed entirely of unopened, expired vials of the Pfizer-BioNTech vaccine.",FAKE
402,"Music Festival Attendee Loves The High You Get From Mixing Ecstasy With Heatstroke
https://www.theonion.com/music-festival-attendee-loves-the-high-you-get-from-mix-1847389847","Music Festival Attendee Loves The High You Get From Mixing Ecstasy With Heatstroke
https://www.theonion.com/music-festival-attendee-loves-the-high-you-get-from-mix-1847389847

CHICAGO—Saying the combination created a sensory experience like no other, Lollapalooza attendee Emily Payne told reporters Friday that she loved the high you get from mixing ecstasy with heatstroke. “I swear, if you go five hours in the sun without water and then pop a molly, you get so damn blitzed,” said the pallid, delirious 23-year-old, recounting her first experimentation with the pairing a couple years ago at Bonnaroo, where she became progressively dizzier and experienced the beginnings of organ failure before being airlifted to a hospital in Nashville. “First you get this insane bliss from the X, and then you get hit with all the disorientation and blurred vision and clammy skin from the heatstroke. It’s fuckin’ incredible. Sure, you might vomit, wake up in an intensive care unit, and have to pay some serious medical bills, but trust me, it’s totally worth it. Seriously, dude, feel my pulse right now.” Payne added that she hoped her body could maintain blood flow to her brain long enough for her to remain responsive during Roddy Ricch’s set.",FAKE
403,"‘Jungle Cruise’ Hailed As Thrilling Reminder To Cancel Disney+
https://www.theonion.com/jungle-cruise-hailed-as-thrilling-reminder-to-cancel-1847386778","‘Jungle Cruise’ Hailed As Thrilling Reminder To Cancel Disney+
https://www.theonion.com/jungle-cruise-hailed-as-thrilling-reminder-to-cancel-1847386778

NEW YORK—Saying the film “couldn’t have been released at a better time,” critics reportedly hailed Jungle Cruise Thursday as a thrilling reminder to cancel Disney+. “Action and adventure aficionados will love Jungle Cruise, the movie guaranteed to get your adrenaline pumping as you remember your Disney+ subscription is definitely expiring soon, but you’re not sure exactly when,” said ABC News critic Peter Travers, who lauded the film as a “swashbuckling ride” filled with twists and turns that would have viewers on “the edge of their seats” attempting to recall if their subscription was about to auto-renew at the end of the month or if they were still on a free trial period. “It’s not too often a movie comes around that makes you say, ‘Wow, I almost forgot about that.’ Run, don’t walk to go find your laptop and try to remember your log-in password. Trust me, folks: you’re not going to want to wait to hit that cancel button.” Travers added that the film was the biggest wake-up call since the Mulan remake.",FAKE
404,"Scarlett Johansson Sues Disney For Breach Of Contract That Guaranteed ‘Black Widow’ Would Never Be Released
https://www.theonion.com/scarlett-johansson-sues-disney-for-breach-of-contract-t-1847395006","Scarlett Johansson Sues Disney For Breach Of Contract That Guaranteed ‘Black Widow’ Would Never Be Released
https://www.theonion.com/scarlett-johansson-sues-disney-for-breach-of-contract-t-1847395006

LOS ANGELES—Alleging that the movie should have legally never been allowed to see the light of day, Scarlett Johansson reportedly sued Disney this week for breach of contract that guaranteed Black Widow would never be released. “To protect her interests, career, and her financial stake in the project, Ms. Johansson extracted a promise from Marvel that the picture would be shown exclusively to no one ever under any circumstances,” read the suit filed by Johansson’s lawyers, which added that executives premiered the movie despite their promise to keep it hidden forever where it could never be seen by human eyes. “Rather than simply wait until the pandemic had subsided and it was safe to destroy the film once and for all, Disney opted to show it against Ms. Johansson’s wishes. It’s no secret that releasing Black Widow at all, in any form, is a short-sighted strategy that will only harm artists like Johansson and her costars Florence Pugh, Rachel Weisz, and David Harbor in the long run.” At press time, Johansson’s lawyers added that this breach hit even harder, as her career had still not fully recovered from when Marvel released Iron Man II, The Avengers, Captain America: The Winter Soldier, Avengers: Age Of Ultron, Captain America: Civil War, Avengers: Infinity War, Captain Marvel, and Avengers: Endgame.",FAKE
405,"Bad News Gamers: Kirby Has Been Expelled From The Garden Of Eden After Inhaling Fruit From The Tree Of Knowledge
https://www.theonion.com/bad-news-gamers-kirby-has-been-expelled-from-the-garde-1847324767","Bad News Gamers: Kirby Has Been Expelled From The Garden Of Eden After Inhaling Fruit From The Tree Of Knowledge
https://www.theonion.com/bad-news-gamers-kirby-has-been-expelled-from-the-garde-1847324767

Ugh, we’ve got some tough news to share with you today, gamers. It looks like Kirby has been kicked out of the Garden of Eden after inhaling a fruit from the Tree of Knowledge of Good and Evil. We hate to see such an unfortunate turn of events since Kirby could have been frolicking in paradise forever if he’d only obeyed the word of God. Bummer! This is a major drag for everyone’s favorite pink alien hero, because now that he’s sucked up the prohibited item, he’s out of the glorious garden where all of God’s creatures live in harmony, banished into the wasteland to survive off the sweat of his brow. The Creator Of The Universe reportedly learned that Kirby had inhaled the forbidden fruit after the cuddly video game character realized he was naked and fashioned himself a crude outfit made of leaves and twigs. And while it’s been confirmed that Kirby was tempted into sin by the wicked King Dedede, who offered him the fruit in the first place, God isn’t letting Kirby off the hook since he still knowingly defied the Lord’s word. Adding insult to injury, God has commanded that part of Kirby’s punishment will be experiencing unendurable pain every time he swallows and transforms into an enemy. Yikes!",FAKE
406,"Cade Cunningham Unmotivated After Zero Teams Pass On Him In NBA Draft
https://www.theonion.com/cade-cunningham-unmotivated-after-zero-teams-pass-on-hi-1847352012","Cade Cunningham Unmotivated After Zero Teams Pass On Him In NBA Draft
https://www.theonion.com/cade-cunningham-unmotivated-after-zero-teams-pass-on-hi-1847352012

BROOKLYN—Shrugging and deciding it would be nice to get some ice cream right now instead of vowing to destroy rival players, former Oklahoma State point guard Cade Cunningham was reportedly feeling unmotivated Thursday after zero teams passed on him in the NBA draft. “I was all ready to fuel my workouts by thinking of all the franchises that passed on me, but I guess I don’t really need to worry about that now,” said Cunningham, who noted that he thought about trying to show all the haters in the press and online, but that people have actually been pretty positive and supportive. “I got my money, I got my name out there. I’m pretty good to go actually. I thought that the Pistons said they were considering other guys and that kinda lit a fire under me, but I don’t think they were actually considering it. At this point, my only hope for getting back at someone is that they trade me in a few years.” At press time, Cunningham promised he would win a ring to shove it in the face of the guy who cut him off in traffic.",FAKE
407,"Recently Divorced Man Understands Working Through Emotions Might Take 2 To 3 Days
https://www.theonion.com/recently-divorced-man-understands-working-through-emoti-1847378737","Recently Divorced Man Understands Working Through Emotions Might Take 2 To 3 Days
https://www.theonion.com/recently-divorced-man-understands-working-through-emoti-1847378737

SARASOTA, FL—Still experiencing feelings of loss and betrayal in the wake of his divorce, Scott Keller told reporters Wednesday that he understood that working through his emotions might take two to three days. “Rachel and I were together nearly 10 years, so I need to be honest and accept it could take till Friday until I’m fully over this thing,” said Keller, adding that he was also willing to give his two young children as long of a phone call as needed to help them understand why they wouldn’t be seeing their dad very much anymore. “It’s not going to be a snap thing. There could be a 72-hour period where I’m absolutely crushed. And I need to remember that even after that, there could be a half-week-long period where I’m adjusting to my new life. I just need to keep my head up and remind myself that eventually, the weekend will come.” At press time, Keller told reporters that he was even considering keeping a journal to track his moods for the afternoon.",FAKE
408,"NFL Warns Unvaccinated Players Will Face Consequences For Domestic Violence Charges
https://www.theonion.com/nfl-warns-unvaccinated-players-will-face-consequences-f-1847378625","NFL Warns Unvaccinated Players Will Face Consequences For Domestic Violence Charges
https://www.theonion.com/nfl-warns-unvaccinated-players-will-face-consequences-f-1847378625

NEW YORK—Stressing that Covid-19 outbreaks would be devastating for teams, the National Football League warned Wednesday that unvaccinated players would face consequences for domestic violence charges. “If a game is cancelled due to multiple Covid infections, the NFL will be forced to finally start punishing unvaccinated team members for abusive behavior towards their girlfriend, spouse, or children,” said NFL commissioner Roger Goodell, adding that the league would not hesitate to fine, investigate, or even suspend the unvaccinated players in question, even if their charges had been previously swept under the rug by coaches, police, or the league. “While 75% of NFL players are partially vaccinated with one shot, those who refuse will risk their entire team being punished for domestic violence crimes they committed as far back as in college. If you’re unvaccinated and end up in a bar fight, or the police get called to your house at 3 a.m. and some nasty cell phone footage gets leaked, we may no longer completely turn a blind eye.” Goodell added that should outbreaks persist, players may even have to miss several weeks of domestic violence with their immediate family.",FAKE
409,"Conservatives Blast Simone Biles For Robbing Them Of Opportunity To Criticize Her Win
https://www.theonion.com/conservatives-blast-simone-biles-for-robbing-them-of-op-1847380497","Conservatives Blast Simone Biles For Robbing Them Of Opportunity To Criticize Her Win
https://www.theonion.com/conservatives-blast-simone-biles-for-robbing-them-of-op-1847380497

NEW YORK—Accusing her of being selfish and unfit to be a gold medal gymnast, conservatives blasted Simone Biles Wednesday for robbing them of the opportunity to criticize her win. “As of today, Ms. Biles has not only betrayed her country and her fans, but denied us the chance to pick apart every single word she would have said while celebrating a victory for team USA,” said Fox News anchor Tucker Carlson, adding that if she really was the Greatest of All Time, she’d have performed and given him plenty of ammunition to call her composure and facial expressions “smug,” “ungrateful,” and “cocky.” “What Simone Biles has done today is a slap in the face, not for just the United States, not just for gymnastics, but for me and all my colleagues, who had dozens of scathing segments attacking her skimpy uniform, her steely composure, and her recent forays into social justice. So, Simone, if you’re watching, I hope you and team USA are happy, because now America will never get to hear us call you a sore winner, and equate the gymnastic moves named after you with a tainted legacy.” At press time, Carlson played a clip of Kerri Strug vaulting with a broken ankle, and pointed out how she wasn’t afraid to be ripped apart for winning gold.",FAKE
